reduction_threshold,burst_threshold,Scheme,mean_delay_ms_mean,mean_delay_ms_std,std_delay_ms_mean,std_delay_ms_std,p90_delay_ms_mean,p90_delay_ms_std,p99_delay_ms_mean,p99_delay_ms_std,mean_uora_delay_ms_mean,mean_uora_delay_ms_std,mean_sched_delay_ms_mean,mean_sched_delay_ms_std,mean_overhead_delay_ms_mean,mean_overhead_delay_ms_std,mean_frag_delay_ms_mean,mean_frag_delay_ms_std,explicit_bsr_count_mean,explicit_bsr_count_std,implicit_bsr_count_mean,implicit_bsr_count_std,implicit_bsr_ratio_mean,implicit_bsr_ratio_std,buffer_empty_ratio_mean,buffer_empty_ratio_std,collision_rate_mean,collision_rate_std,success_rate_mean,success_rate_std,throughput_mbps_mean,throughput_mbps_std,completion_rate_mean,completion_rate_std,jain_index_mean,jain_index_std
6000,20000,v0: Baseline,92.3913403206622,4.5310620857675,92.9478732972666,7.2379835950523,214.998093668485,11.6797229483078,435.280659816868,47.6726246657165,85.4300245567617,2.32865821771323,0.280000000000057,2.76503985817133e-14,0.015999999999929,7.55601531621634e-15,0,0,1353.2,29.4233467391684,4963.6,102.337350626901,0.785729467970254,0.00588137648645389,0.386939357843811,0.0050699855387892,0.176466109898362,0.00310166745082517,0.267279356774831,0.00676507221995989,7.94288233522846,0.163762900823695,0.990519947410398,0.00295752003066789,0.975308150114018,0.0078576208675752
6000,20000,v3: EMA-based,92.3913403206622,4.5310620857675,92.9478732972666,7.2379835950523,214.998093668485,11.6797229483078,435.280659816868,47.6726246657165,85.4300245567617,2.32865821771323,0.280000000000057,2.76503985817133e-14,0.015999999999929,7.55601531621634e-15,0,0,1353.2,29.4233467391684,4963.6,102.337350626901,0.785729467970254,0.00588137648645389,0.386939357843811,0.0050699855387892,0.176466109898362,0.00310166745082517,0.267279356774831,0.00676507221995989,7.94288233522846,0.163762900823695,0.990519947410398,0.00295752003066789,0.975308150114018,0.0078576208675752
8000,12000,v0: Baseline,89.070540912137,2.83391762144598,88.1116984731947,4.15162905056317,203.066826247439,5.61338785591997,405.445759928307,34.257371591319,83.2804770909225,2.39953837169661,0.280000000000049,2.59927767233926e-14,0.0159999999999247,9.02663767721316e-15,0,0,1376.5,22.3668902124944,4965.5,96.9091785585292,0.782919410627108,0.0042155413079861,0.390994175074382,0.00851218962570689,0.173546316472529,0.00496276813182661,0.272260192595377,0.00518532115739165,7.94592276484344,0.155076598133218,0.99091824676525,0.0027474059607011,0.975701777427294,0.00768881793212701
8000,12000,v3: EMA-based,90.213232336097,4.98465892913124,89.771386154865,7.39506260752875,208.238255263623,12.5920145298915,419.917652053686,47.0221159756298,83.7928137053467,3.89005019328336,0.280000000000056,2.34151288351661e-14,0.0159999999999259,8.15312347371509e-15,0,0,1372.7,31.8086291576498,4972.5,101.997004313308,0.783636775358712,0.00484974638356377,0.390118057287279,0.0147103424406668,0.177017469977567,0.00860583435189628,0.272133546061184,0.00682107074684719,7.95712434763548,0.163218269765169,0.992296591033344,0.0026043657548057,0.975776156592778,0.0079488684693403
8000,15000,v0: Baseline,91.5638721996224,2.36233635946311,92.3028740909476,4.53401790993351,213.340567497757,5.76643266223618,430.127347542983,24.7947109833998,84.4564395645722,2.48000475628782,0.280000000000059,1.57837248979539e-14,0.0159999999999273,5.03767257656235e-15,0,0,1366.3,28.0913193392945,4969.7,111.277481000325,0.784321367825413,0.00461150335316879,0.388200914975343,0.00799319411845377,0.176484964192497,0.00549689507862448,0.270477204705544,0.00719302418583248,7.95264371451867,0.178069130902209,0.991706505680944,0.00406679470210531,0.975887977590249,0.0080270846840567
8000,15000,v3: EMA-based,88.9651803875102,3.91759053093793,88.7046507588069,5.82010353258491,203.789761818798,11.1291576787815,410.085028288278,34.7702302513481,83.2986627756227,3.97494388804945,0.280000000000065,2.2027149989094e-14,0.0159999999999298,1.01480699138806e-14,0,0,1377.2,31.3680658561467,4969.1,98.3818524367624,0.782969997057774,0.00456275728802944,0.391560926880977,0.0161997062390804,0.175238745532972,0.00898627920523157,0.272810575702224,0.00633648948104196,7.95168357885077,0.15743320932932,0.991631334555818,0.00297815197809745,0.975618082859572,0.0081114745606778
8000,20000,v0: Baseline,89.070540912137,2.83391762144598,88.1116984731947,4.15162905056317,203.066826247439,5.61338785591997,405.445759928307,34.257371591319,83.2804770909225,2.39953837169661,0.280000000000049,2.59927767233926e-14,0.0159999999999247,9.02663767721316e-15,0,0,1376.5,22.3668902124944,4965.5,96.9091785585292,0.782919410627108,0.0042155413079861,0.390994175074382,0.00851218962570689,0.173546316472529,0.00496276813182661,0.272260192595377,0.00518532115739165,7.94592276484344,0.155076598133218,0.99091824676525,0.0027474059607011,0.975701777427294,0.00768881793212701
8000,20000,v3: EMA-based,90.213232336097,4.98465892913124,89.771386154865,7.39506260752875,208.238255263623,12.5920145298915,419.917652053686,47.0221159756298,83.7928137053467,3.89005019328336,0.280000000000056,2.34151288351661e-14,0.0159999999999259,8.15312347371509e-15,0,0,1372.7,31.8086291576498,4972.5,101.997004313308,0.783636775358712,0.00484974638356377,0.390118057287279,0.0147103424406668,0.177017469977567,0.00860583435189628,0.272133546061184,0.00682107074684719,7.95712434763548,0.163218269765169,0.992296591033344,0.0026043657548057,0.975776156592778,0.0079488684693403
10000,12000,v0: Baseline,91.5638721996224,2.36233635946311,92.3028740909476,4.53401790993351,213.340567497757,5.76643266223618,430.127347542983,24.7947109833998,84.4564395645722,2.48000475628782,0.280000000000059,1.57837248979539e-14,0.0159999999999273,5.03767257656235e-15,0,0,1366.3,28.0913193392945,4969.7,111.277481000325,0.784321367825413,0.00461150335316879,0.388200914975343,0.00799319411845377,0.176484964192497,0.00549689507862448,0.270477204705544,0.00719302418583248,7.95264371451867,0.178069130902209,0.991706505680944,0.00406679470210531,0.975887977590249,0.0080270846840567
10000,12000,v3: EMA-based,88.9651803875102,3.91759053093793,88.7046507588069,5.82010353258491,203.789761818798,11.1291576787815,410.085028288278,34.7702302513481,83.2986627756227,3.97494388804945,0.280000000000065,2.2027149989094e-14,0.0159999999999298,1.01480699138806e-14,0,0,1377.2,31.3680658561467,4969.1,98.3818524367624,0.782969997057774,0.00456275728802944,0.391560926880977,0.0161997062390804,0.175238745532972,0.00898627920523157,0.272810575702224,0.00633648948104196,7.95168357885077,0.15743320932932,0.991631334555818,0.00297815197809745,0.975618082859572,0.0081114745606778
10000,15000,v0: Baseline,89.070540912137,2.83391762144598,88.1116984731947,4.15162905056317,203.066826247439,5.61338785591997,405.445759928307,34.257371591319,83.2804770909225,2.39953837169661,0.280000000000049,2.59927767233926e-14,0.0159999999999247,9.02663767721316e-15,0,0,1376.5,22.3668902124944,4965.5,96.9091785585292,0.782919410627108,0.0042155413079861,0.390994175074382,0.00851218962570689,0.173546316472529,0.00496276813182661,0.272260192595377,0.00518532115739165,7.94592276484344,0.155076598133218,0.99091824676525,0.0027474059607011,0.975701777427294,0.00768881793212701
10000,15000,v3: EMA-based,90.213232336097,4.98465892913124,89.771386154865,7.39506260752875,208.238255263623,12.5920145298915,419.917652053686,47.0221159756298,83.7928137053467,3.89005019328336,0.280000000000056,2.34151288351661e-14,0.0159999999999259,8.15312347371509e-15,0,0,1372.7,31.8086291576498,4972.5,101.997004313308,0.783636775358712,0.00484974638356377,0.390118057287279,0.0147103424406668,0.177017469977567,0.00860583435189628,0.272133546061184,0.00682107074684719,7.95712434763548,0.163218269765169,0.992296591033344,0.0026043657548057,0.975776156592778,0.0079488684693403
10000,20000,v0: Baseline,91.5638721996224,2.36233635946311,92.3028740909476,4.53401790993351,213.340567497757,5.76643266223618,430.127347542983,24.7947109833998,84.4564395645722,2.48000475628782,0.280000000000059,1.57837248979539e-14,0.0159999999999273,5.03767257656235e-15,0,0,1366.3,28.0913193392945,4969.7,111.277481000325,0.784321367825413,0.00461150335316879,0.388200914975343,0.00799319411845377,0.176484964192497,0.00549689507862448,0.270477204705544,0.00719302418583248,7.95264371451867,0.178069130902209,0.991706505680944,0.00406679470210531,0.975887977590249,0.0080270846840567
10000,20000,v3: EMA-based,88.9651803875102,3.91759053093793,88.7046507588069,5.82010353258491,203.789761818798,11.1291576787815,410.085028288278,34.7702302513481,83.2986627756227,3.97494388804945,0.280000000000065,2.2027149989094e-14,0.0159999999999298,1.01480699138806e-14,0,0,1377.2,31.3680658561467,4969.1,98.3818524367624,0.782969997057774,0.00456275728802944,0.391560926880977,0.0161997062390804,0.175238745532972,0.00898627920523157,0.272810575702224,0.00633648948104196,7.95168357885077,0.15743320932932,0.991631334555818,0.00297815197809745,0.975618082859572,0.0081114745606778
